title,url,date,tag,K-E,description,company,publisher,thumb,screenshot,platform
Lobotomy Corporation | Monster Management Simulation,https://store.steampowered.com/app/568220/Lobotomy_Corporation__Monster_Management_Simulation/?snr=1_7_7_7000_150_6,2018년 4월 9일,"경영,고난이도,시뮬레이션,풍부한 스토리,2D",Lobotomy Corporation | Monster Management Simulation,당신이 상상할 수 없을 온갖 종류의 괴물들. 여러분은 괴물들을 격리시키는 로보토미사의 관리자가 되어 다양한 종류의 괴물들을 관리하게 됩니다. 여러분은 직원들에게 명령을 시키고 그 결과를 지켜볼 수 있을 겁니다. 환상체들로 부터 에너지를 모아 시설을 확장하고 더 많은 괴물들을 관리하세요.,ProjectMoon,ProjectMoon,https://steamcdn-a.akamaihd.net/steam/apps/568220/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_7f8118a7b224505b397f481e8187fb647a3a42c6.116x65.jpg?t=1636694188,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_71db0d954dcec5585f201a781db6dac2df041b85.116x65.jpg?t=1636694188,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_1ca2f5995f459084b023233f2fa47e315185ce4f.116x65.jpg?t=1636694188,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_d295f58d94c133fc702af1f12bacae8e7bd9383b.116x65.jpg?t=1636694188,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_54183ee9d7dc3d125df090c2fb69bc32c8bc50bc.116x65.jpg?t=1636694188,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_dd44ba11a1851db49b983d54060f6a3b57f14eaf.116x65.jpg?t=1636694188,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_f00e83202b9c6380442edc63a580afd6ea1beb0a.116x65.jpg?t=1636694188,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_0ca0024cb5a0b6605fa644d85ec639cc7c1f5f21.116x65.jpg?t=1636694188,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/568220/ss_08a8b2d2a7d90b2fcbc0ad7bd3acbc9ec47c200f.116x65.jpg?t=1636694188",steam
Bloons TD 6,https://store.steampowered.com/app/960090/Bloons_TD_6/?snr=1_7_7_7000_150_6,2018년 12월 18일,"타워 디펜스,전략,멀티플레이어,싱글 플레이어",Bloons TD 6,공전의 히트를 기록한 타워 디펜스 게임,Ninja Kiwi,Ninja Kiwi,https://steamcdn-a.akamaihd.net/steam/apps/960090/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_a20e85177d96408281e0672927f8e9137c1f423a.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_c8525f327db944b0c0b9cedeeeca15c5c55797a2.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_4134980ce3fd32fa19b0cb9bc0ecd25674a92a90.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_4267806278ff810e3dd04a63b732b1b89019d57d.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_cc8f0bb7f660dca501806b1853e62664bd26e30b.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_ab05c1ce749ecc1a6e76a8efc4d4dd21f534d091.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_c49e84b50f5326a4d44f49f1e56e317682f53789.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_c8c0cfc3a0c88f497ef7d7c20f30c75a83ef8098.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_736577f8bee8a17bbf694c58f98e5c395980f976.116x65.jpg?t=1709862306,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/960090/ss_d82f8f2022db8c36bb28393434d6e65dea2d9c64.116x65.jpg?t=1709862306",steam
The Planet Crafter,https://store.steampowered.com/app/1284190/The_Planet_Crafter/?snr=1_7_7_7000_150_6,2024년 4월 10일,"온라인 협동,오픈 월드 생존 제작,기지 건설,생존",The Planet Crafter,"우주 오픈월드 생존 테라포밍 게임에서 플레이어 10명까지 함께 제작을 즐겨 보세요. 거주 불가능한 행성의 생태계를 조율해서 인류가 살아갈 수 있는 곳으로 바꿔 놓으세요. 생존하고, 자원을 채집하고, 기지를 건설하세요. 그리고 산소와 열기, 압력을 생성해서 새로운 생물권을 구축해 보세요.",Miju Games,Miju Games,https://steamcdn-a.akamaihd.net/steam/apps/1284190/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_4d9dc40278682339d3687ab7489935e2fc2ad2f8.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_f212f88a36949b32fe343348f78fef1b78c93b2e.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_59b42b52f5bda0118ab0337665e66fa7ea1fc034.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_fa893e550c816e6ac478a6909ea6b420d81dbc16.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_f3b233e3c5f7640678e1021626f8bf639df0f0ec.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_36eda137febffc643aea3e2cfc3a2c0f20e594a3.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_290e0045754f190a6e3f32ed1866d55c93e8da5e.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_2f2df5084b59f88a4cab552065a9618551a0a8ff.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_f2490c6e87570eb1b5e155402b3a43734b7bb19f.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_a0048064ddcb0f41df45356f0df5a9117a0ddb2b.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_805e3906ca87927277ebe2f88dffee1c79eb6259.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_c2dae9c04d4d54669a9101a26ce38a46eb859cb0.116x65.jpg?t=1716370363,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1284190/ss_deadc9c730c0069c6c610c04ebc0e6917656c785.116x65.jpg?t=1716370363",steam
War Planet Online: Global Conquest,https://store.steampowered.com/app/719640/War_Planet_Online_Global_Conquest/?snr=1_7_7_7000_150_6,2017년 12월 19일,"전략,MMO,건설,PvP,전술,실시간 전술",War Planet Online: Global Conquest,군대를 양성하고 동맹을 이끌어 세계를 정복하세요!,Gameloft,Gameloft,https://steamcdn-a.akamaihd.net/steam/apps/719640/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_bfb2c89aec6ad28991b0956077e34343970bec03.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_5e8ab8bb2545cb7c64881695cbf9ca3e185ae97f.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_09cbbddc87f784c3414ca0a96d1bcbb68a3360b5.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_c797862629fe76a2622257027219b0b295a049af.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_c26db02533bf631d60b40def783f36a66b8b3b05.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_da1d8b5c9d7072002af5792e3ee4552bd4f17d6b.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_10bade0cd5b17ae15e3d5abbdf9bb7f467a7894c.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_129659770700e6e8e13fb94deae0c8f77f16b1a1.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_0c03fc26de8440a9f20d98aa30ac87ee90168bd1.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_48723f1f1a0ff1a998e68b71f6be1f8ae3ecbec6.116x65.jpg?t=1694435370,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/719640/ss_618dffb9f9c199649a1624696ff034bea606a421.116x65.jpg?t=1694435370",steam
미아스마 크로니클(Miasma Chronicles),https://store.steampowered.com/app/1649010/_Miasma_Chronicles/?snr=1_7_7_7000_150_6,2023년 5월 23일,"전술 RPG,턴제 전략,전술,액션,턴제 전술","Miasma Chronicles,미아스마 크로니클(Miasma Chronicles)",뮤턴트 이어 제로: 로드 투 에덴(Mutant Year Zero: Road to Eden)의 제작자들이 잊을 수 없을 만큼 아름답게 제작된 전술 어드벤처를 제공합니다. ‘미아스마'(Miasma)라고만 알려진 끔찍한 존재에게 짓밟힌 포스트 아포칼립스 황무지에서 펼쳐지는 퀘스트를 시작해보세요.,The Bearded Ladies,505 Games Official,https://steamcdn-a.akamaihd.net/steam/apps/1649010/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_f3f9a6e11bd891d5af7678912ffa2e32f6a4cc26.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_4994237609f0db6c5ce9c12861afd4f76fad303e.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_a52bcebeb6fb3331f08560428700c42d9e178e8b.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_294f9220d55c9a38036535f0f346e8359bf39c56.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_73e32af5a89be03f0c7a08a51c69ff6e9b5ff700.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_6f97bf2076e27d4472bffa4b47d8b54214dcbaee.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_3fc209f2b009f866d29f465a8f273e38be0a6923.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_65bf95cca83971fd4ae523c55eaf62b3fa85dbe9.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_c0905cf40520a376479f14ff8a9d21afb0090cb1.116x65.jpg?t=1713542288,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649010/ss_be0baf09ffc8c17db530d628f8b9c660a7c34e42.116x65.jpg?t=1713542288",steam
역전재판 456 오도로키 셀렉션,https://store.steampowered.com/app/2187220/_456/?snr=1_7_7_7000_150_6,2024년 1월 25일,"어드벤처,비주얼 노벨,수사관,애니메이션,3D","Apollo Justice: Ace Attorney Trilogy,역전재판 456 오도로키 셀렉션","변호사 오도로키 호스케의 성장 이야기가 화려하게 부활! 신임 변호사 '오도로키 호스케'와 전설의 변호사 '나루호도 류이치'가 주인공인 3가지 인기 작품이 하나가 되어 새롭게 등장! 「역전재판 4」「역전재판 5」「역전재판 6」의 본편 14화에, 다운로드 콘텐츠였던 특별편 2화를 더한 총 16화를 수록! 일본어와 영어 외에도, 한국어는 물론 프랑스어, 독일어, 중국어(번체/간체)도 지원되어 다양한 언어로 『역전재판 456』을 즐길 수 있다! 보다 아름답고 임장감이 넘치는 법정 배틀을 체감하자!","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",https://steamcdn-a.akamaihd.net/steam/apps/2187220/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_10bbcb8ec8cbe66b16190c9e835ab23535fbb2ed.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_074f73a22b16944e4c4b9bcd667c6c8d717c86a1.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_1dc66ab8631acd52ee4662f6ede475e8a4e1e267.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_14b99c86cdcfd030b4e8ee43a2419f3012252553.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_09169cc0739b91d09e71a210b12cf279f9eed792.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_fac06a409e96f6d09d584e6167469e8ad46045df.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_e5b3df90403071b370017b25ecba316c112459b6.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_0f2c88e56fb9c530c5633a21b73e68e2a6856962.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_188515ea3a3724a16fde42feed2d55f59d84872a.116x65.jpg?t=1712623874,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2187220/ss_abe600e0dc2a7777bfb3a95891687b653b052562.116x65.jpg?t=1712623874",steam
Factorio,https://store.steampowered.com/app/427520/Factorio/?snr=1_7_7_7000_150_6,2020년 8월 14일,"자동화,기지 건설,자원관리,샌드박스,전략",Factorio,"Factorio는 무한한 2D 세상에서 복잡성이 증가하는 아이템을 생산하기 위해 자동화 공장을 만드는 게임입니다. - 당신의 상상력으로 공장을 설계, 독창적인 방법으로 간단한 요소를 결합하고 마지막엔 당신을 좋아하지 않는 생물들로 부터 공장을 지키세요.",Wube Software LTD.,Wube Software LTD.,https://steamcdn-a.akamaihd.net/steam/apps/427520/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_36e4d8e5540805f5ed492d24d784ed9ba661752b.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_171f398a8e347fad650a9c1b6c3b77c612781510.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_0bf814493f247b6baa093511b46c352cf9e98435.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_2533e54b0bd90a29adbedb60108ed277536ad445.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_192864c00fc38b5ef97b97ca7fa655a9aed7c0da.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_e301bde0fc0e996ba93e92639cd49dd90ae47b36.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_57665be6cc629906ae7004799e90699c69c07c97.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_9dba6c91d45eededca01f9f61bf1435be2dfbf0d.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_124dc8dc3fd282f6feb2d9ee20aebd2d73188e02.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_2c4dcb9195a91014ce1189707af3127c4db9b2b0.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_5903f8ff243e9a89b4f1e15e6e7982159578f8ec.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_0e6d3c0d1af06fcde28ef1f1703e142f416ace44.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_aee9573a97f97fbb7daac6c76709c62228ec5e00.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_b3cbbdb8e10d2f172297c4cc792d908fdb68529e.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_caac427e023e8682cc4bf1aba233538cf267e6fa.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_0714db2482893b77d8622604eaf9d3788734c7a6.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_3f93f2655cbc3db0da1b3e888aa68a8a9f5f6a47.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_0a6e8dbaa59e8fa5327d4fd2c8bb2a6909dc864c.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_46b600e169426189343f525860cb705fecbbc3db.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_707a4120fed96e579f56d350ae076c20e205ae8f.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_88545f5f01c635ea0001f3849f064f058dbdf81d.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_0a6343acf3b3a3d2b1d23e3bc4a21cb890ec14b8.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_4a8af525907d5711cee45f9df4f55565484fb409.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_75c02d35dcecc57a747e7a9ec9df4806ef8b3be2.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_37aa19e26e20e18a220fd8870dac6efb0e98b5f0.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_b9a77ea7a73d9acf22d6e86215d7376cdcd0eb9c.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_5b4ca37921ff8a0b9ad328028179d3d3a952f1a4.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_a849d4a6b7d990ad6669906be9d8de44c4fb2ef2.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_6418c33bc4ce393557507089ba28fc5220e2b8e0.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_a066c38bbd26f5b5e8b0385e6e84efc4de4aceed.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_00c51f1518de5ff75ef884cf3f66ee50e4e5ded1.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_21820439ab772913e4be55ec2db5165eac655e8c.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_773b26c58fede6b7e6df879d1d3a73f840f72114.116x65.jpg?t=1694021968,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427520/ss_3e68dabdf5c6f465d7ec891beba137c8f7e31f78.116x65.jpg?t=1694021968",steam
Gray Zone Warfare,https://store.steampowered.com/app/2479810/Gray_Zone_Warfare/?snr=1_7_7_7000_150_6,2024년 4월 30일,"현실적,군사,생존,익스트랙션 슈터,오픈 월드",Gray Zone Warfare,Gray Zone Warfare는 현실성을 강조한 흥미로운 전술 FPS 게임입니다. 민간군사기업에 들어가 광대한 MMO 오픈 월드에서 PvEvP 및 PvE 모드를 즐기세요. 인간 요원 또는 AI 적에 대항하여 전술을 세우고 생존하며 라망 섬에서 일어나는 기이한 사건의 진실을 밝히세요.,"MADFINGER Games, a.s.","MADFINGER Games, a.s.",https://steamcdn-a.akamaihd.net/steam/apps/2479810/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_c3ad41519739ab629d33a5945829400335750a5d.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_2d325f8d0a7e89a92a03eb0faf094b5dcb752bb5.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_0ff495af00d27e5afe128faeab0cf3370c5040ca.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_c5ef6a8c9db250e42a591caf963ddbb919802546.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_ddbb4109dffcef9f293926ea48f1cd0bd35c9890.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_23702225ceb0b5a9b27efc0a3ebb7a069216ebf7.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_103b4d0456278d089baa183bfcd96e7b1e99f48e.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_b155f70003a045b72f03dcf6df262f3eecff8ad4.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_816343a7b02727c6c3b5b077bc46bdc7f4dc10b4.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_ac55f64a270eb1b610591b5c6faa8dc2cee6d57a.116x65.jpg?t=1714668079,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479810/ss_df5b0e1630c1c4af2379fea5fa5a39a2dd251d0b.116x65.jpg?t=1714668079",steam
Rain World,https://store.steampowered.com/app/312520/Rain_World/?snr=1_7_7_7000_150_6,2017년 3월 29일,"고난이도,분위기 있는,생존,인디,픽셀 그래픽",Rain World,"여러분은 유랑 생활을 하는 슬러그캣으로, 파괴된 생태계의 포식자이자 피식자입니다. 창을 손에 쥐고 산업 폐기물에 용감하게 맞서 싸우며 생존에 필요한 식량을 사냥하세요. 하지만 더 커다란 다른 존재에게도 똑같은 계획이 있으니 조심하세요. 슬러그캣은 맛있어 보이거든요.",Videocult,Akupara Games,https://steamcdn-a.akamaihd.net/steam/apps/312520/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_cbd4e647d6b3bb3b311cb68fdf0cd8835d5919d7.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_628274c84b196e270733f540139062f2787c4423.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_d551eee41e60ba8f5f2005b3de41c5f2c27cb444.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_5c8c0413e98f3521e3df370d4ad7018b771ce353.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_467f33ca196cdc545d5ae7aeb0c5d55c1aa8e134.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_becb0959f6479d07e05f2c14f48980a15b5e5192.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_519831951a674f56ca80fd7e14884a7291d71e50.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_4dd9382b280de17b21bdff758200c32250078d80.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_732dcfeade41f17e5404bc528bd9f44b53a51d5f.116x65.jpg?t=1712787126,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312520/ss_ac9c5296916330c54c69302963d151ad261d6c14.116x65.jpg?t=1712787126",steam
Isles of Sea and Sky,https://store.steampowered.com/app/1233070/Isles_of_Sea_and_Sky/?snr=1_7_7_7000_150_6,2024년 5월 22일,"신화,픽셀 그래픽,퍼즐,깊은 세계관,어드벤처",Isles of Sea and Sky,"환상을 품고 바다를 헤쳐나가는 모험과 퍼즐이 있는 오픈 월드 게임입니다. 창의성을 발휘해 상자 퍼즐을 풀어내 전설의 뒷이야기를 파헤치는 여정 속에서, 새로운 동료를 만나 퍼즐의 형태를 바꾸는 힘을 얻거나 위기를 이겨낼 더 많은 능력을 얻음으로써 'Isles of Sea and Sky'.",Cicada Games,Cicada Games,https://steamcdn-a.akamaihd.net/steam/apps/1233070/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_47b503444958b8b0b29e27cb8eb04cb8a57ca873.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_8cf6ca4272c94138d787fd0e157f8ae394a25df1.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_282701a645f134548cf0d07caf530b0a47d7e5e2.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_f3c1f0d6bdcfe6f75020ae24d1c6af8b604a10fe.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_1680e91640d5d0ff49cc41908b7bc0400cc6bb70.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_37a48568c3d4a71c0aaf6fd523f4088bdff3f3a0.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_2c1251b1ed04488797105fa9c4ca3c8629908575.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_9255d1e54b1e9a1445aa94acfca13f3fbbbb529a.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_ea0f3f243afb7331d7a32aa9c3835152fa936034.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_6f8aab9a952c61ad7a6452f4d0166b1f19a2f3b4.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_7cb9d8a80c44ce26097b0abd05d1c9144a0606ae.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_fabf3410a6d240888280d6e7079b87675e69470c.116x65.jpg?t=1716402633,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1233070/ss_42afb66b6b44ae03502c7cb75a93dcb0ff89690d.116x65.jpg?t=1716402633",steam
